AirlineID,Name,Country,Active
1921,Cree Airways,Canada,N
1922,Crelam,Mexico,N
1923,Crest Aviation,UnitedKingdom,Y
1924,Crimea Universal Avia,Ukraine,N
1925,Croatia Airlines,Croatia,Y
1926,Croatian Air Force,Croatia,N
1927,Cross Aviation,UnitedKingdom,N
1928,Crossair Europe,Switzerland,N
1929,Crow Executive Air,UnitedStates,N
1930,Crown Air Systems,UnitedStates,N
1931,Crown Airways,UnitedStates,Y
1932,Crownair,Canada,N
1933,Cruiser Linhas Aereas,Brazil,N
1934,Cryderman Air Service,UnitedStates,N
1935,Crystal Shamrock,UnitedStates,N
1936,Cubana de Aviación,Cuba,Y
1937,Cumberland Airways (Nicholson Air Service),UnitedStates,N
1938,Custom Air Transport,UnitedStates,N
1939,Cygnus Air,Spain,N
1940,Cyprair Tours,Cyprus,N
1941,Cypress Airlines,Canada,N
1942,Cyprus Airways,Cyprus,Y
1943,Cyprus Turkish Airlines,Turkey,Y
1944,Czech Air Force,CzechRepublic,N
1945,Czech Air Handling,CzechRepublic,N
1946,Czech Airlines,CzechRepublic,Y
1947,Czech Government Flying Service,CzechRepublic,N
1948,D & D Aviation,UnitedStates,N
1949,D&K Aviation,UnitedStates,N
1950,DAP Helicopteros,Chile,N
1951,DFS UK Limited,UnitedKingdom,N
1952,DAS Air Cargo,Uganda,N
1953,DAS Airlines,DemocraticRepublicoftheCongo,N
1954,DAT Danish Air Transport,Denmark,Y
1955,DAT Enterprise Limited,UnitedKingdom,N
1956,DERA Boscombe Down,UnitedKingdom,N
1957,DESNA,Ukraine,N
1958,DETA Air,Kazakhstan,N
1959,DGO Jet,Mexico,N
1960,DHL Aero Expreso,Panama,N
1961,DHL Air,UnitedKingdom,N
1962,DHL Aviation,SouthAfrica,N
1963,DHL International,Bahrain,N
1964,DHL de Guatemala,Guatemala,N
1965,DSWA,UnitedStates,N
1966,Daallo Airlines,Djibouti,Y
1967,Dagestan Airlines,Russia,N
1968,Dahla Airlines,DemocraticRepublicofCongo,N
1969,Daimler Chrysler Aviation,Germany,N
1970,Daimler-Chrysler,UnitedStates,N
1971,Daka,Kazakhstan,N
1972,Dala Air Services,Nigeria,N
1973,Dalavia,Russia,Y
1974,Dallas Express Airlines,UnitedStates,N
1975,Damascene Airways,SyrianArabRepublic,N
1976,Danbury Airways,UnitedStates,N
1977,Dancopter,Denmark,N
1978,Danish Air Force,Denmark,N
1979,Danish Army,Denmark,N
1980,Danish Navy,Denmark,N
1981,Danu Oro Transportas,Lithuania,N
1982,Darta,France,N
1983,Darwin Airline,Switzerland,Y
1984,Dasab Airlines,Uganda,N
1985,Dash Air Charter,UnitedStates,N
1986,Dash Aviation,UnitedKingdom,N
1987,Dasnair,Switzerland,N
1988,Dassault Aviation,France,N
1989,Dassault Falcon Jet Corporation,UnitedStates,N
1990,Dassault Falcon Service,France,N
1991,Data International,Sudan,N
1992,Date Transformation Corp,UnitedStates,N
1993,Dauair,Germany,N
1994,David Crawshaw Consultants Limited,UnitedKingdom,N
1995,Dawn Air,UnitedStates,N
1996,DayJet,UnitedStates,N
1997,Daya Aviation,SriLanka,N
1998,De Havilland,Canada,N
1999,Deadalos Flugtbetriebs,Austria,N
2000,Decatur Aviation,UnitedStates,N
2001,Deccan Aviation,India,N
2002,Deccan Aviation (Lanka),SriLanka,N
2003,Deer Jet,China,N
2004,Deere and Company,UnitedStates,N
2005,Delaware Skyways,UnitedStates,N
2006,Delta Aerotaxi,Italy,Y
2007,Delta Air Charter,Canada,N
2008,Delta Air Elite,UnitedStates,N
2009,Delta Air Lines,UnitedStates,Y
2010,Delta Engineering Aviation,UnitedKingdom,N
2011,Delta Express International,Ukraine,N
2012,Delta State University,UnitedStates,N
2013,Denim Air,Netherlands,Y
2014,Denver Express,UnitedStates,N
2015,Denver Jet,UnitedStates,N
2016,Departmento De Agricultura De La Generalitat De Cataluna,Spain,N
2017,Deraya Air Taxi,Indonesia,N
2018,Des R Cargo Express,Mauritania,N
2019,Desarrollo Milaz,Mexico,N
2020,Destiny Air Services,SierraLeone,N
2021,Deutsche Bahn,Germany,Y
2022,Deutsche Rettungsflugwacht,Germany,N
2023,Deutsches Zentrum fur Luft-und Raumfahrt EV,Germany,N
2024,Di Air,Serbia,N
2025,Diamond Aviation,UnitedStates,N
2026,Didier Rousset Buy,Chile,N
2027,Digital Equipment Corporation,UnitedStates,N
2028,Dinar,Argentina,N
2029,Diplomatic Freight Services,UnitedKingdom,N
2030,Direccion General de Aviacion Civil y Telecomunicasciones,Spain,N
2031,Direct Air,UnitedStates,N
2032,Direct Air trading as Midway Connection,UnitedStates,N
2033,Direct Flight,UnitedKingdom,N
2034,Sky Express,Poland,N
2035,Dirgantara Air Service,Indonesia,N
2036,Discover Air,UnitedStates,N
2037,Discovery Airways,UnitedStates,N
2038,Dispatch Services,UnitedStates,N
2039,Dix Aviation,Germany,N
2040,Dixie Airways,UnitedStates,N
2041,Djibouti Airlines,Djibouti,Y
2042,Dniproavia,Ukraine,Y
2043,Flying Dolphin Airlines,UnitedArabEmirates,N
2044,Dolphin Express Airlines,UnitedStates,N
2045,Dome Petroleum,Canada,N
2046,Dominguez Toledo (Grupo Mayoral),Spain,N
2047,Dominicana de Aviaci,DominicanRepublic,Y
2048,Domodedovo Airlines,Russia,Y
2049,Don Avia,Kazakhstan,N
2050,Donair Flying Club,UnitedKingdom,N
2051,DonbassAero,Ukraine,Y
2052,Dorado Air,DominicanRepublic,N
2053,Dornier,Germany,N
2054,Dornier Aviation Nigeria,Nigeria,N
2055,Dos Mundos,DominicanRepublic,N
2056,Dragonair,DRAGON,Y
2057,Dreamcatcher Airways,UnitedKingdom,N
2058,Druk Air,Bhutan,Y
2059,Drummond Island Air,UnitedStates,N
2060,Dubai Airwing,UnitedArabEmirates,N
2061,Dubrovnik Air,Croatia,Y
2062,Ducair,Luxembourg,N
2063,Duchess of Britany (Jersey) Limited,UnitedKingdom,N
2064,UK Royal/HRH Duke of York,UnitedKingdom,N
2065,Dun'Air,Mauritania,N
2066,Duncan Aviation,UnitedStates,N
2067,Dunyaya Bakis Hava Tasimaciligi,Turkey,N
2068,Duo Airways,UnitedKingdom,N
2069,Durango Jet,Mexico,N
2070,Dutch Antilles Express,NetherlandsAntilles,Y
2071,Dutch Caribbean Express,NetherlandsAntilles,N
2072,Dutchbird,Netherlands,N
2073,Dwyer Aircraft Services,UnitedStates,N
2074,Dynair Services,UnitedStates,N
2075,Dynamair Aviation,Canada,N
2076,Dynamic Air,Netherlands,N
2077,dba,Germany,Y
2078,E H Darby Aviation,UnitedStates,N
2079,Electronic Data Systems,Switzerland,N
2081,EAA Escola De Aviacao Aerocondor,Portugal,N
2082,Executive Airlines Services,Nigeria,N
2083,EFAOS- Agencia De Viagens e Turismo,Angola,N
2084,EFD Eisele Flugdienst,Germany,N
2085,EFS-Flugservice,Germany,N
2086,EIS Aircraft,Germany,N
2087,EPAG Groupe Air France,France,N
2088,ESI Eliservizi Italiani,Italy,N
2089,EU Airways,Ireland,N
2090,EUjet,Ireland,N
2091,EVA Air,Taiwan,Y
2092,Eagle Aero,UnitedStates,N
2093,Eagle Air,SierraLeone,N
2094,Eagle Air,Uganda,Y
2095,Eagle Air Company,Thailand,N
2096,Eagle Air Iceland,Iceland,N
2097,Eagle Aviation,Uganda,N
2098,Eagle Aviation,UnitedKingdom,N
2099,Eagle Aviation France,France,N
2100,Eagle International,Senegal,N
2101,Eagle Jet Charter,UnitedStates,N
2102,Eaglemed (Ballard Aviation),UnitedStates,N
2103,Earth Airlines Services,Nigeria,N
2104,East African,Uganda,Y
2105,East African Safari Air,Kenya,N
2106,East African Safari Air Express,Kenya,N
2107,East Asia Airlines,Macao,N
2108,East Coast Airways,SouthAfrica,N
2109,East Coast Jets,UnitedStates,N
2110,East Hampton Aire,UnitedStates,N
2111,East Kansas City Aviation,UnitedStates,N
2112,East Midlands Helicopters,UnitedKingdom,N
2113,East Star Airlines,China,N
2114,East-West Airlines,Australia,N
2115,Eastern Air,Zambia,N
2116,Eastern Air Executive,UnitedKingdom,N
2117,Eastern Airways,UnitedKingdom,Y
2118,Eastern Australia Airlines,Australia,N
2119,Eastern Carolina Aviation,UnitedStates,N
2120,Eastern Executive Air Charter,UnitedKingdom,N
2121,Eastern Express,Kazakhstan,N
2122,Eastern Metro Express,UnitedStates,N
2123,Eastern Pacific Aviation,Canada,N
2124,Eastern Sky Jets,UnitedArabEmirates,N
2125,Eastland Air,Australia,Y
2126,Eastwind Airlines,UnitedStates,N
2127,Easy Link Aviation Services,Nigeria,N
2128,Eckles Aircraft,UnitedStates,N
2129,Eclipse Aviation,UnitedStates,N
2130,Eco Air,Nigeria,N
2131,Ecoair,Algeria,N
2132,Ecomex Air Cargo,Angola,N
2133,Ecotour,Mexico,N
2134,Ecoturistica de Xcalak,Mexico,N
2135,Ecuatoguineana De Aviacion (EGA),EquatorialGuinea,N
2136,Ecuatorial Cargo,EquatorialGuinea,N
2137,Ecuavia,Ecuador,Y
2138,Edelweiss Air,Switzerland,Y
2139,Edgartown Air,UnitedStates,N
2140,Edinburgh Air Charter,UnitedKingdom,N
2141,Edwards Jet Center of Montana,UnitedStates,N
2142,Efata Papua Airlines,Indonesia,N
2143,Egyptair,Egypt,Y
2144,Egyptair Cargo,Egypt,N
2145,Egyptian Air Force,Egypt,N
2146,Egyptian Aviation,Egypt,N
2147,Egyptian Aviation Company,Egypt,N
2148,Ei Air Exports,Ireland,N
2149,Eirjet,Ireland,N
2150,El Al Israel Airlines,Israel,Y
2151,El Caminante Taxi Aereo,Mexico,N
2152,El Quilada International Aviation,Sudan,N
2153,El Sal Air,ElSalvador,N
2154,El Sol De America,Venezuela,N
2155,El-Buraq Air Transport,Libya,Y
2156,Elan Express,UnitedStates,N
2157,Elbe Air Transport,Germany,N
2158,Elbrus-Avia Air Enterprise,Russia,N
2159,Eldinder Aviation,Sudan,N
2160,Elicar,Italy,N
2161,Elidolomiti,Italy,N
2162,Elieuro,Italy,N
2163,Elifriulia,Italy,N
2164,Elilario Italia,Italy,N
2165,Elilombarda,Italy,N
2166,Elimediterranea,Italy,N
2167,Elios,Italy,N
2168,Elipiu',Italy,N
2169,Elisra Airlines,Sudan,N
2170,Elite Air,Togo,N
2171,Elite Jets,UnitedArabEmirates,N
2172,Elitellina,Italy,N
2173,Elliott Aviation,UnitedStates,N
2174,Elmagal Aviation Services,Sudan,N
2175,Elrom Aviation and Investments,Israel,N
2176,Embassy Airlines,Nigeria,N
2177,Embassy Freight Company,UnitedStates,N
2178,Empresa Brasileira De Aeronautica,Brazil,N
2179,Embry-Riddle Aeronautical University,UnitedStates,N
2180,Emerald Airways,UnitedKingdom,N
2181,Emery Worldwide Airlines,UnitedStates,N
2182,Emetebe,Ecuador,N
2183,Emirates,UnitedArabEmirates,Y
2184,Emoyeni Air Charter,SouthAfrica,N
2185,Empire Air Service,UnitedStates,N
2186,Empire Airlines,UnitedStates,N
2187,Empire Aviation Services,Nigeria,N
2188,Empire Test Pilots' School,UnitedKingdom,N
2189,Empresa (Aero Uruguay),UNIFORMOSCAR,N
2190,Empresa Aero-Servicios Parrague,Chile,N
2191,Empresa Aerocaribbean,Cuba,N
2192,Empresa Aviacion Interamericana,Uruguay,N
2193,Empresa Ecuatoriana De Aviacion,Ecuador,Y
2194,Empresa Nacional De Servicios Aereos,Cuba,N
2195,Empresa Venezolana,Venezuela,N
2196,Empresa de Aviacion Aerogaviota,Cuba,N
2197,Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero,Brazil,N
2198,Endecots,Ecuador,N
2199,Enimex,Estonia,N
2200,Enkor JSC,Russia]],N
2201,Enrique Gleisner Vivanco,Chile,N
2202,Ensenada Vuelos Especiales,Mexico,N
2203,Entergy Services,UnitedStates,N
2204,Enterprise World Airways,DemocraticRepublicoftheCongo,N
2205,Eos Airlines,UnitedStates,N
2206,Equaflight Service,RepublicoftheCongo,N
2207,Equatair Air Services (Zambia),Zambia,N
2208,Equatorial Airlines,EquatorialGuinea,N
2209,Era Helicopters,UnitedStates,N
2210,Eram Air,Iran,N
2211,Erfoto,Portugal,N
2212,Erie Airways,UnitedStates,N
2213,Eritrean Airlines,Eritrea,Y
2214,Escuela De Pilotos Are Aviacion,Spain,N
2215,Espace Aviation Services,DemocraticRepublicoftheCongo,N
2216,Esso Resources Canada,Canada,N
2217,Estafeta Carga Aerea,Mexico,N
2218,Estonian Air,Estonia,Y
2219,Estrellas Del Aire,Mexico,N
2220,Ethiopian Airlines,Ethiopia,Y
2221,Eti 2000,Italy,N
2222,Etihad Airways,UnitedArabEmirates,Y
2223,Etram Air Wing,Angola,N
2224,Euraviation,Italy,N
2225,Euro Continental AIE,Spain,N
2226,Euro Exec Express,Sweden,Y
2227,Euro Sun,Turkey,N
2228,Euro-Asia Air,Kazakhstan,N
2229,Euro-Asia Air International,Kazakhstan,N
2230,EuroAtlantic Airways,Portugal,N
2231,EuroJet Aviation,UnitedKingdom,N
2232,Euroair,Greece,N
2233,Euroamerican Air,Uruguay,N
2234,Euroceltic Airways,UnitedKingdom,N
2235,Eurocontrol,Belgium,N
2236,Eurocopter,France,N
2237,Eurocypria Airlines,Cyprus,Y
2238,Eurofly,Italy,N
2239,Eurofly Service,Italy,Y
2240,Euroguineana de Aviacion,EquatorialGuinea,N
2241,Eurojet Italia,Italy,N
2242,Eurojet Limited,Malta,N
2243,Eurojet Romania,Romania,N
2244,Eurojet Servis,CzechRepublic,N
2245,Eurolot,Poland,Y
2246,Euromanx Airways,Austria,N
2247,Europe Air Lines,France,N
2248,Europe Airpost,France,N
2249,European 2000 Airlines,Malta,N
2250,European Aeronautical Group UK,UnitedKingdom,N
2251,European Air Express,Germany,Y
2252,European Air Transport,Belgium,N
2253,European Aviation Air Charter,UnitedKingdom,N
2254,European Business Jets,UnitedKingdom,N
2255,European Coastal Airlines,Croatia,N
2256,European Executive,UnitedKingdom,N
2257,European Executive Express,Sweden,N
2258,Eurosense,Bulgaria,N
2259,Euroskylink,UnitedKingdom,N
2260,Eurowings,Germany,Y
2261,Evergreen International Airlines,UnitedStates,Y
2262,Everts Air Alaska/Everts Air Cargo,UnitedStates,N
2263,Examiner Training Agency,UnitedKingdom,N
2264,Excel Airways,UnitedKingdom,Y
2265,Excel Charter,UnitedKingdom,Y
2266,Excellent Air,Germany,N
2267,Execair Aviation,Canada,N
2268,Execujet Charter,Switzerland,N
2269,Execujet Middle East,UnitedArabEmirates,N
2270,Execujet Scandinavia,Denmark,N
2271,Executive Aerospace,SouthAfrica,N
2272,Executive Air,Zimbabwe,N
2273,Executive Air Charter,UnitedStates,N
2274,Executive Air Fleet,UnitedStates,N
2275,Executive Aircraft Charter and Charter Services,Ireland,N
2276,Executive Aircraft Services,UnitedKingdom,N
2277,Executive Airlines,UnitedStates,N
2278,Executive Airlines,Spain,N
2279,Executive Aviation Services,UnitedKingdom,N
2280,Executive Flight,UnitedStates,N
2281,Executive Flight Operations Ontario Government,Canada,N
2282,Executive Jet Charter,UnitedKingdom,N
2283,Executive Jet Management,UnitedStates,N
2284,Executive Turbine Aviation,SouthAfrica,N
2285,Eximflight,Mexico,N
2286,Exin,Poland,N
2287,Expertos En Carga,Mexico,N
2288,Expo Aviation,SriLanka,N
2289,Express Air,UnitedStates,N
2290,Express International Cargo,S,N
2291,Express Line Aircompany,UnitedStates,N
2292,Express Net Airlines,UnitedStates,N
2293,Express One International,UnitedStates,Y
2294,Express Tours,Canada,N
2295,ExpressJet,UnitedStates,Y
2296,Exxavia Limited,Ireland,N
2297,easyJet,UnitedKingdom,Y
2298,NetJets,UnitedStates,N
2299,F.S. Air Service,UnitedStates,N
2300,FAI Airservice,Germany,N
2301,FINFO Flight Inspection Aircraft,UnitedStates,N
2302,FLM Aviation Mohrdieck,Germany,N
2303,FLTPLAN,UnitedStates,N
2304,FLowair Aviation,France,N
2305,FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,Germany,N
2306,FR Aviation,UnitedKingdom,N
2307,FSB Flugservice & Development,Germany,N
2308,FSH Luftfahrtunternehmen,Germany,N
2309,Fab Air,Kyrgyzstan,N
2310,Facts Air,Mexico,N
2311,Fair Aviation,SouthAfrica,N
2312,Fair Wind Air Charter,UnitedArabEmirates,N
2313,Fairlines,Netherlands,N
2314,Fairoaks Flight Centre,UnitedKingdom,N
2315,Fairways Corporation,UnitedStates,N
2316,Falcon Air,Sweden,N
2317,Falcon Air,Slovenia,N
2318,Falcon Air Express,UnitedStates,N
2319,Falcon Airline,Nigeria,N
2320,Falcon Aviation,Sweden,N
2321,Falcon Aviation Services,UnitedArabEmirates,N
2322,Falcon Jet Centre,UnitedKingdom,N
2323,Falwell Aviation,UnitedStates,N
2324,Far Eastern Air Transport,Taiwan,Y
2325,Farmingdale State University,UnitedStates,N
2326,Farnair Hungary,Hungary,N
2327,Farnair Netherlands,Netherlands,N
2328,Farnair Switzerland,Switzerland,N
2329,Farnas Aviation Services,Sudan,N
2330,Faroecopter,Denmark,N
2331,Faroejet,FaroeIslands,N
2332,Farwest Airlines,UnitedStates,N
2333,Faso Airways,BurkinaFaso,N
2334,Fast Helicopters,UnitedKingdom,N
2335,Fayban Air Services,Nigeria,N
2336,Fayetteville Flying Service and Scheduled Skyways System,UnitedStates,N
2337,Federal Air,SouthAfrica,N
2338,Federal Airlines,Sweden,N
2339,Federal Armed Forces,Germany,N
2340,Federal Armored Service,UnitedStates,N
2341,Federal Aviation Administration,UnitedStates,N
2342,Federal Express,UnitedStates,N
2343,Feniks Airline,Kazakhstan,N
2344,Feria Aviacion,Spain,N
2345,Fika Salaama Airlines,Uganda,N
2346,Finalair Congo,RepublicoftheCongo,N
2347,Financial Airxpress,UnitedStates,N
2348,Fine Airlines,UnitedStates,N
2349,Finist'air,France,N
2350,Finnair,Finland,Y
2351,Finncomm Airlines,Finland,Y
2352,Finnish Air Force,Finland,N
2353,Firefly,Malaysia,Y
2354,First Air,Canada,Y
2355,First Air Transport,Japan,N
2356,First Cambodia Airlines,Cambodia,N
2357,First Choice Airways,UnitedKingdom,Y
2358,First City Air,UnitedKingdom,N
2359,First Flying Squadron,UnitedStates,N
2360,First Line Air,SierraLeone,N
2361,First Sabre,Mexico,N
2362,Fischer Air,CzechRepublic,N
2363,Fischer Air Polska,Poland,N
2364,Flagship Express Services,UnitedStates,N
2365,Flair Airlines,Canada,N
2366,Flamenco Airways,UnitedStates,N
2367,Flamingo Air,UnitedStates,N
2368,Flamingo Air-Line,Kazakhstan,N
2369,Flash Airlines,Egypt,N
2370,Fleet Requirements Air Direction Unit,UnitedKingdom,N
2371,Fleetair,SouthAfrica,N
2372,Flexair,Netherlands,N
2373,Flexflight,Denmark,N
2374,Flight Alaska,UnitedStates,N
2375,Flight Calibration Service,Germany,N
2376,Flight Centre Victoria,Canada,N
2377,Flight Corporation,NewZealand,N
2378,Flight Dispatch Services,Poland,N
2379,Flight Express,UnitedStates,N
2380,Flight Inspection Center of the General Administration of Civil Aviation in China,China,N
2381,Flight Inspections and Systems,Russia,N
2382,Flight International,UnitedStates,N
2383,Flight Line,UnitedStates,N
2384,Flight Ops International,UnitedStates,N
2385,Flight Options,UnitedStates,N
2386,Flight Precision Limited,UnitedKingdom,N
2387,Flight Safety Limited,UnitedKingdom,N
2388,Flight Support Sweden,Sweden,N
2389,Flight Trac,UnitedStates,N
2390,Flight Training Europe,Spain,N
2391,Flight West Airlines,Australia,N
2392,Flight-Ops International,Canada,N
2393,Flightcraft,UnitedStates,N
2394,Flightexec,Canada,N
2395,Flightline,UnitedKingdom,Y
2396,Flightpass Limited,UnitedKingdom,N
2397,Flightstar Corporation,UnitedStates,N
2398,Flightworks,UnitedStates,N
2399,Flint Aviation Services,UnitedStates,N
2400,Florida Air,UnitedStates,N
2401,Florida Coastal Airlines,UnitedStates,N
2402,Florida Department of Agriculture,UnitedStates,N
2403,Florida Jet Service,UnitedStates,N
2404,Florida West International Airways,UnitedStates,Y
2405,Flugdienst Fehlhaber,Germany,N
2406,Flugschule Basel,Switzerland,N
2407,Flugschule Eichenberger,Switzerland,N
2408,Flugwerkzeuge Aviation Software,Austria,N
2409,Fly Air,Turkey,N
2410,Fly CI Limited,UnitedKingdom,N
2411,Fly Europa Limited,UnitedKingdom,N
2412,Fly Excellent,Sweden,N
2413,Fly International Airways,Tunisia,N
2414,Fly Line,Spain,N
2415,Fly Me Sweden,Sweden,N
2416,Fly Wex,Italy,N
2417,AirAsia X,Malaysia,Y
2418,FlyLal,Lithuania,Y
2419,FlyNordic,Sweden,Y
2420,Flybaboo,Switzerland,Y
2421,Flybe,UnitedKingdom,Y
2422,Flycolumbia,Spain,N
2423,Flycom,Slovenia,N
2424,Flygaktiebolaget Gota Vingar,Sweden,N
2425,Flyglobespan,UnitedKingdom,Y
2426,Flygprestanda,Sweden,N
2427,Flygtransporter I Nykoping,Sweden,N
2428,Flyguppdraget Backamo,Sweden,N
2429,Flyhy Cargo Airlines,Thailand,Y
2430,Flying Carpet Company,Lebanon,N
2431,Flying Service,Belgium,N
2432,Flying-Research Aerogeophysical Center,Russia,N
2433,Flylink Express,Spain,N
2434,Flyteam Aviation,UnitedKingdom,N
2435,Focus Air,UnitedStates,N
2436,Fokker,Netherlands,N
2437,Fonnafly,Norway,N
2438,Ford Motor Company,UnitedKingdom,N
2439,Formosa Airlines,Taiwan,Y
2440,Formula One Management,UnitedKingdom,N
2441,Forth and Clyde Helicopter Services,UnitedKingdom,N
2442,Fortunair Canada,Canada,N
2443,Forward Air International Airlines,UnitedStates,N
2444,Foster Aviation,UnitedStates,N
2445,Foster Yeoman,UnitedKingdom,N
2446,Fotografia F3,Spain,N
2447,Four Island Air,AntiguaandBarbuda,N
2448,Four Star Aviation / Four Star Cargo,UnitedStates,N
2449,Four Winds Aviation,UnitedStates,N
2450,Foxair,Italy,N
2451,France Douanes,France,N
2452,Free Bird Airlines,Turkey,N
2453,Freedom Air,NewZealand,N
2454,Freedom Air,UnitedStates,Y
2455,Freedom Air Services,Nigeria,N
2456,Freedom Airlines,UnitedStates,Y
2457,Freedom Airways,Cyprus,N
2458,Freeway Air,Netherlands,N
2459,Freight Runners Express,UnitedStates,N
2460,Force Aerienne Francaise,France,N
2461,Aviation Legere De L'Armee De Terre,France,N
2462,France Marine Nationale,France,N
2463,Fresh Air,Nigeria,N
2464,Freshaer,UnitedKingdom,N
2465,Friendship Air Alaska,UnitedStates,N
2466,Friendship Airlines,Uganda,N
2467,Froggy Corporate Aviation,Australia,N
2468,Frontier Airlines,UnitedStates,Y
2469,Frontier Commuter,UnitedStates,N
2470,Frontier Flying Service,UnitedStates,Y
2471,Frontier Guard,Finland,N
2472,Fujairah Aviation Centre,UnitedArabEmirates,N
2473,Fujian Airlines,China,N
2474,Full Express,UnitedStates,N
2475,Fumigacion Aerea Andaluza,Spain,N
2476,Fun Flying Thai Air Service,Thailand,N
2477,Fundació Rego,Spain,N
2478,Funtshi Aviation Service,DemocraticRepublicoftheCongo,N
2479,Futura Gael,Ireland,N
2480,Futura International Airways,Spain,N
2481,G & L Aviation,SouthAfrica,N
2482,G5 Executive,Germany,N
2483,GAK/Mitchell Aero,UnitedStates,N
2484,GATSA,Mexico,N
2485,GB Airlink,UnitedStates,N
2486,GB Airways,UnitedKingdom,Y
2487,GCS Air Service,UnitedStates,N
2488,GEC Marconi Avionics,UnitedKingdom,N
2489,GECAS,Ireland,N
