Country/Region,Date,Confirmed,Deaths,Recovered,Active
Mauritania,2020-06-29,4237,128,1497,2612
Mauritius,2020-06-29,341,10,326,5
Mexico,2020-06-29,220657,27121,170147,23389
Moldova,2020-06-29,16357,536,9229,6592
Monaco,2020-06-29,103,4,95,4
Mongolia,2020-06-29,220,0,175,45
Montenegro,2020-06-29,501,11,315,175
Morocco,2020-06-29,12290,225,8833,3232
Namibia,2020-06-29,196,0,24,172
Nepal,2020-06-29,13248,29,3134,10085
Netherlands,2020-06-29,103,3,98,2
Netherlands,2020-06-29,23,1,19,3
Netherlands,2020-06-29,77,15,62,0
Netherlands,2020-06-29,50223,6107,0,44116
New Zealand,2020-06-29,1528,22,1484,22
Nicaragua,2020-06-29,2170,74,1238,858
Niger,2020-06-29,1075,67,939,69
Nigeria,2020-06-29,25133,573,9402,15158
North Macedonia,2020-06-29,6209,298,2427,3484
Norway,2020-06-29,8862,249,8138,475
Oman,2020-06-29,39060,169,22422,16469
Pakistan,2020-06-29,209337,4304,98503,106530
Panama,2020-06-29,32785,620,15595,16570
Papua New Guinea,2020-06-29,11,0,8,3
Paraguay,2020-06-29,2191,16,1080,1095
Peru,2020-06-29,282365,9504,171159,101702
Philippines,2020-06-29,36438,1255,9956,25227
Poland,2020-06-29,34154,1444,20897,11813
Portugal,2020-06-29,41912,1568,27205,13139
Qatar,2020-06-29,95106,113,80170,14823
Romania,2020-06-29,26582,1634,18912,6036
Russia,2020-06-29,640246,9152,402778,228316
Rwanda,2020-06-29,1001,2,443,556
Saint Lucia,2020-06-29,19,0,19,0
Saint Vincent and the Grenadines,2020-06-29,29,0,29,0
San Marino,2020-06-29,698,42,656,0
Saudi Arabia,2020-06-29,186436,1599,127118,57719
Senegal,2020-06-29,6698,108,4341,2249
Serbia,2020-06-29,14288,274,12581,1433
Seychelles,2020-06-29,77,0,11,66
Singapore,2020-06-29,43661,26,37985,5650
Slovakia,2020-06-29,1665,28,1464,173
Slovenia,2020-06-29,1585,111,1384,90
Somalia,2020-06-29,2904,90,910,1904
South Africa,2020-06-29,144264,2529,70614,71121
Spain,2020-06-29,248970,28346,150376,70248
Sri Lanka,2020-06-29,2039,11,1678,350
Sudan,2020-06-29,9257,572,4014,4671
Suriname,2020-06-29,501,13,217,271
Sweden,2020-06-29,67667,5310,0,62357
Switzerland,2020-06-29,31652,1962,29100,590
Taiwan*,2020-06-29,447,7,435,5
Tanzania,2020-06-29,509,21,183,305
Thailand,2020-06-29,3169,58,3053,58
Togo,2020-06-29,643,14,401,228
Trinidad and Tobago,2020-06-29,126,8,109,9
Tunisia,2020-06-29,1172,50,1029,93
Turkey,2020-06-29,198613,5115,171809,21689
Uganda,2020-06-29,870,0,808,62
Ukraine,2020-06-29,44538,1161,19679,23698
United Arab Emirates,2020-06-29,48246,314,37076,10856
United Kingdom,2020-06-29,146,9,135,2
United Kingdom,2020-06-29,199,1,189,9
United Kingdom,2020-06-29,571,47,512,12
United Kingdom,2020-06-29,177,0,176,1
United Kingdom,2020-06-29,336,24,312,0
United Kingdom,2020-06-29,11,1,10,0
United Kingdom,2020-06-29,283307,43575,0,239732
Uruguay,2020-06-29,932,27,822,83
US,2020-06-29,2590668,126711,705203,1758754
Uzbekistan,2020-06-29,8222,23,5496,2703
Venezuela,2020-06-29,5530,48,1649,3833
Vietnam,2020-06-29,355,0,335,20
Zambia,2020-06-29,1568,22,1311,235
Zimbabwe,2020-06-29,574,7,152,415
Dominica,2020-06-29,18,0,18,0
Grenada,2020-06-29,23,0,23,0
Mozambique,2020-06-29,883,6,0,877
Syria,2020-06-29,269,9,0,260
Timor-Leste,2020-06-29,24,0,0,24
Belize,2020-06-29,24,2,18,4
Laos,2020-06-29,19,0,19,0
Libya,2020-06-29,802,23,206,573
West Bank and Gaza,2020-06-29,2185,5,447,1733
Guinea-Bissau,2020-06-29,1654,24,317,1313
Mali,2020-06-29,2173,115,1447,611
Saint Kitts and Nevis,2020-06-29,15,0,15,0
Canada,2020-06-29,5,0,0,5
Canada,2020-06-29,11,0,0,11
Kosovo,2020-06-29,2677,49,1425,1203
Burma,2020-06-29,299,6,221,72
United Kingdom,2020-06-29,3,0,3,0
United Kingdom,2020-06-29,8,1,7,0
United Kingdom,2020-06-29,41,1,11,29
Botswana,2020-06-29,175,1,25,149
Burundi,2020-06-29,170,1,115,54
Sierra Leone,2020-06-29,1450,60,961,429
Malawi,2020-06-29,1152,13,260,879
United Kingdom,2020-06-29,13,0,13,0
France,2020-06-29,1,0,1,0
South Sudan,2020-06-29,1989,36,246,1707
Western Sahara,2020-06-29,10,1,8,1
Sao Tome and Principe,2020-06-29,713,13,235,465
Yemen,2020-06-29,1128,304,432,392
Comoros,2020-06-29,272,7,161,104
Tajikistan,2020-06-29,5900,52,4506,1342
Lesotho,2020-06-29,27,0,4,23
Afghanistan,2020-06-30,31517,746,14131,16640
Albania,2020-06-30,2535,62,1459,1014
Algeria,2020-06-30,13907,912,9897,3098
Andorra,2020-06-30,855,52,799,4
Angola,2020-06-30,284,13,93,178
Antigua and Barbuda,2020-06-30,69,3,22,44
Argentina,2020-06-30,64530,1307,22028,41195
Armenia,2020-06-30,25542,443,14048,11051
Australia,2020-06-30,108,3,105,0
Australia,2020-06-30,3203,49,2787,367
Australia,2020-06-30,29,0,29,0
Australia,2020-06-30,1067,6,1054,7
Australia,2020-06-30,443,4,436,3
Australia,2020-06-30,228,13,215,0
Australia,2020-06-30,2231,20,1816,395
Australia,2020-06-30,611,9,598,4
Austria,2020-06-30,17766,705,16478,583
Azerbaijan,2020-06-30,17524,213,9715,7596
Bahamas,2020-06-30,104,11,87,6
Bahrain,2020-06-30,26758,87,21331,5340
Bangladesh,2020-06-30,145483,1847,59624,84012
Barbados,2020-06-30,97,7,90,0
Belarus,2020-06-30,62118,392,46054,15672
Belgium,2020-06-30,61427,9747,16984,34696
Benin,2020-06-30,1199,21,333,845
Bhutan,2020-06-30,77,0,48,29
Bolivia,2020-06-30,33219,1123,9340,22756
Bosnia and Herzegovina,2020-06-30,4453,186,2402,1865
Brazil,2020-06-30,1402041,59594,788318,554129
Brunei,2020-06-30,141,3,138,0
Bulgaria,2020-06-30,4989,230,2676,2083
Burkina Faso,2020-06-30,962,53,838,71
Cabo Verde,2020-06-30,1227,15,629,583
Cambodia,2020-06-30,141,0,130,11
Cameroon,2020-06-30,12592,313,10100,2179
Canada,2020-06-30,8108,154,0,7954
Canada,2020-06-30,2916,174,0,2742
Canada,2020-06-30,325,7,0,318
Canada,2020-06-30,165,2,0,163
Canada,2020-06-30,261,3,0,258
Canada,2020-06-30,1062,63,0,999
Canada,2020-06-30,36961,2730,0,34231
Canada,2020-06-30,27,0,0,27
Canada,2020-06-30,55458,5503,0,49955
Canada,2020-06-30,785,13,0,772
Central African Republic,2020-06-30,3745,47,787,2911
Chad,2020-06-30,866,74,781,11
Chile,2020-06-30,279393,5688,241229,32476
China,2020-06-30,991,6,985,0
China,2020-06-30,922,9,587,326
China,2020-06-30,582,6,573,3
China,2020-06-30,363,1,359,3
China,2020-06-30,164,2,146,16
China,2020-06-30,1641,8,1627,6
China,2020-06-30,254,2,252,0
China,2020-06-30,147,2,145,0
China,2020-06-30,171,6,165,0
China,2020-06-30,349,6,0,343
China,2020-06-30,947,13,934,0
China,2020-06-30,1276,22,0,1254
China,2020-06-30,1205,7,1107,91
China,2020-06-30,68135,4512,63623,0
China,2020-06-30,1019,4,1015,0
China,2020-06-30,238,1,237,0
China,2020-06-30,654,0,654,0
China,2020-06-30,932,1,931,0
China,2020-06-30,155,2,153,0
China,2020-06-30,155,2,148,5
China,2020-06-30,46,0,45,1
China,2020-06-30,75,0,75,0
China,2020-06-30,18,0,18,0
China,2020-06-30,320,3,309,8
China,2020-06-30,792,7,785,0
China,2020-06-30,712,7,675,30
China,2020-06-30,198,0,198,0
China,2020-06-30,595,3,580,12
China,2020-06-30,198,3,194,1
China,2020-06-30,1,0,1,0
China,2020-06-30,76,3,73,0
China,2020-06-30,185,2,183,0
China,2020-06-30,1269,1,1267,1
Colombia,2020-06-30,97846,3334,40021,54491
Congo (Brazzaville),2020-06-30,1087,37,456,594
Congo (Kinshasa),2020-06-30,7039,170,1426,5443
Costa Rica,2020-06-30,3459,16,1436,2007
Cote d'Ivoire,2020-06-30,9499,68,4273,5158
Croatia,2020-06-30,2777,107,2155,515
Cuba,2020-06-30,2341,86,2214,41
Cyprus,2020-06-30,998,19,833,146
Czechia,2020-06-30,11954,349,7771,3834
Denmark,2020-06-30,187,0,187,0
Greenland,2020-06-30,13,0,13,0
Denmark,2020-06-30,12768,605,11649,514
Djibouti,2020-06-30,4682,54,4524,104
Dominican Republic,2020-06-30,32568,747,17580,14241
Ecuador,2020-06-30,56432,4527,27594,24311
Egypt,2020-06-30,68311,2953,18460,46898
El Salvador,2020-06-30,6438,174,3770,2494
Equatorial Guinea,2020-06-30,2001,32,515,1454
Eritrea,2020-06-30,203,0,53,150
Estonia,2020-06-30,1989,69,1829,91
Eswatini,2020-06-30,812,11,408,393
Ethiopia,2020-06-30,5846,103,2430,3313
Fiji,2020-06-30,18,0,18,0
Finland,2020-06-30,7214,328,6600,286
France,2020-06-30,4004,15,1508,2481
France,2020-06-30,62,0,60,2
France,2020-06-30,182,14,157,11
France,2020-06-30,2603,35,2325,243
France,2020-06-30,21,0,21,0
France,2020-06-30,526,2,472,52
France,2020-06-30,6,0,6,0
France,2020-06-30,43,3,37,3
France,2020-06-30,242,14,98,130
France,2020-06-30,194373,29763,71714,92896
Gabon,2020-06-30,5394,42,2420,2932
Gambia,2020-06-30,49,2,27,20
Georgia,2020-06-30,928,15,794,119
Germany,2020-06-30,195418,8990,178100,8328
Ghana,2020-06-30,17741,112,13268,4361
Greece,2020-06-30,3409,192,1374,1843
Guatemala,2020-06-30,18096,773,3194,14129
Guinea,2020-06-30,5391,33,4326,1032
Guyana,2020-06-30,245,12,114,119
Haiti,2020-06-30,5975,105,931,4939
Holy See,2020-06-30,12,0,12,0
Honduras,2020-06-30,19558,497,2060,17001
Hungary,2020-06-30,4155,585,2692,878
Iceland,2020-06-30,1824,10,1800,14
India,2020-06-30,585481,17400,347912,220169
Indonesia,2020-06-30,56385,2876,24806,28703
Iran,2020-06-30,227662,10817,188758,28087
Iraq,2020-06-30,49109,1943,24760,22406
Ireland,2020-06-30,25473,1736,23364,373
Israel,2020-06-30,25244,320,17341,7583
Italy,2020-06-30,240578,34767,190248,15563
Jamaica,2020-06-30,702,10,553,139
Japan,2020-06-30,18615,972,16458,1185
Jordan,2020-06-30,1132,9,882,241
Kazakhstan,2020-06-30,22308,188,13558,8562
Kenya,2020-06-30,6366,148,2039,4179
South Korea,2020-06-30,12850,282,11613,955
Kuwait,2020-06-30,46195,354,37030,8811
Kyrgyzstan,2020-06-30,5506,61,2443,3002
Latvia,2020-06-30,1118,30,974,114
Lebanon,2020-06-30,1778,34,1183,561
Liberia,2020-06-30,780,36,324,420
Liechtenstein,2020-06-30,82,1,81,0
Lithuania,2020-06-30,1817,78,1515,224
Luxembourg,2020-06-30,4299,110,3998,191
Madagascar,2020-06-30,2214,20,994,1200
Malaysia,2020-06-30,8639,121,8354,164
Maldives,2020-06-30,2361,9,1944,408
Malta,2020-06-30,670,9,640,21
Mauritania,2020-06-30,4363,129,1622,2612
Mauritius,2020-06-30,341,10,326,5
Mexico,2020-06-30,226089,27769,174538,23782
Moldova,2020-06-30,16613,545,9382,6686
Monaco,2020-06-30,103,4,95,4
Mongolia,2020-06-30,220,0,176,44
Montenegro,2020-06-30,548,12,315,221
Morocco,2020-06-30,12533,228,8920,3385
Namibia,2020-06-30,205,0,24,181
Nepal,2020-06-30,13564,29,3194,10341
Netherlands,2020-06-30,103,3,98,2
Netherlands,2020-06-30,23,1,19,3
Netherlands,2020-06-30,77,15,62,0
Netherlands,2020-06-30,50273,6113,0,44160
New Zealand,2020-06-30,1528,22,1484,22
Nicaragua,2020-06-30,2519,83,1238,1198
Niger,2020-06-30,1075,67,943,65
Nigeria,2020-06-30,25694,590,9746,15358
North Macedonia,2020-06-30,6334,302,2475,3557
Norway,2020-06-30,8879,250,8138,491
Oman,2020-06-30,40070,176,23425,16469
Pakistan,2020-06-30,213470,4395,100802,108273
Panama,2020-06-30,33550,631,15745,17174
Papua New Guinea,2020-06-30,11,0,8,3
Paraguay,2020-06-30,2221,17,1089,1115
Peru,2020-06-30,285213,9677,174535,101001
Philippines,2020-06-30,37514,1266,10233,26015
Poland,2020-06-30,34393,1463,21281,11649
Portugal,2020-06-30,42141,1576,27505,13060
Qatar,2020-06-30,96088,113,81564,14411
Romania,2020-06-30,26970,1651,19050,6269
Russia,2020-06-30,646929,9306,411973,225650
Rwanda,2020-06-30,1025,2,447,576
Saint Lucia,2020-06-30,19,0,19,0
Saint Vincent and the Grenadines,2020-06-30,29,0,29,0
San Marino,2020-06-30,698,42,656,0
Saudi Arabia,2020-06-30,190823,1649,130766,58408
Senegal,2020-06-30,6793,112,4431,2250
Serbia,2020-06-30,14564,277,12662,1625
Seychelles,2020-06-30,81,0,11,70
Singapore,2020-06-30,43907,26,38500,5381
Slovakia,2020-06-30,1667,28,1464,175
Slovenia,2020-06-30,1600,111,1384,105
Somalia,2020-06-30,2924,90,910,1924
South Africa,2020-06-30,151209,2657,73543,75009
Spain,2020-06-30,249271,28355,150376,70540
Sri Lanka,2020-06-30,2047,11,1711,325
Sudan,2020-06-30,9257,572,4014,4671
Suriname,2020-06-30,515,13,227,275
Sweden,2020-06-30,68451,5333,0,63118
Switzerland,2020-06-30,31714,1963,29200,551
Taiwan*,2020-06-30,447,7,437,3
Tanzania,2020-06-30,509,21,183,305
Thailand,2020-06-30,3171,58,3056,57
Togo,2020-06-30,650,14,402,234
Trinidad and Tobago,2020-06-30,130,8,113,9
Tunisia,2020-06-30,1174,50,1031,93
Turkey,2020-06-30,199906,5131,173111,21664
Uganda,2020-06-30,889,0,819,70
Ukraine,2020-06-30,45254,1173,19792,24289
United Arab Emirates,2020-06-30,48667,315,37566,10786
United Kingdom,2020-06-30,146,9,135,2
United Kingdom,2020-06-30,200,1,191,8
United Kingdom,2020-06-30,571,47,512,12
United Kingdom,2020-06-30,177,0,176,1
United Kingdom,2020-06-30,336,24,312,0
United Kingdom,2020-06-30,11,1,10,0
United Kingdom,2020-06-30,283710,43730,0,239980
Uruguay,2020-06-30,936,27,824,85
US,2020-06-30,2636414,127432,720631,1788351
Uzbekistan,2020-06-30,8503,26,5682,2795
Venezuela,2020-06-30,5832,51,1649,4132
Vietnam,2020-06-30,355,0,335,20
Zambia,2020-06-30,1594,24,1329,241
Zimbabwe,2020-06-30,591,7,162,422
Dominica,2020-06-30,18,0,18,0
Grenada,2020-06-30,23,0,23,0
Mozambique,2020-06-30,889,6,0,883
Syria,2020-06-30,279,9,0,270
Timor-Leste,2020-06-30,24,0,0,24
Belize,2020-06-30,24,2,18,4
Laos,2020-06-30,19,0,19,0
Libya,2020-06-30,824,24,209,591
West Bank and Gaza,2020-06-30,2428,8,451,1969
Guinea-Bissau,2020-06-30,1654,24,317,1313
Mali,2020-06-30,2181,116,1474,591
Saint Kitts and Nevis,2020-06-30,15,0,15,0
Canada,2020-06-30,5,0,0,5
Canada,2020-06-30,11,0,0,11
Kosovo,2020-06-30,2878,51,1577,1250
Burma,2020-06-30,299,6,222,71
United Kingdom,2020-06-30,3,0,3,0
United Kingdom,2020-06-30,8,1,7,0
United Kingdom,2020-06-30,41,2,11,28
Botswana,2020-06-30,227,1,28,198
Burundi,2020-06-30,170,1,115,54
Sierra Leone,2020-06-30,1462,60,974,428
Malawi,2020-06-30,1224,14,260,950
United Kingdom,2020-06-30,13,0,13,0
France,2020-06-30,1,0,1,0
South Sudan,2020-06-30,2007,38,279,1690
Western Sahara,2020-06-30,10,1,8,1
Sao Tome and Principe,2020-06-30,714,13,236,465
Yemen,2020-06-30,1158,312,488,358
Comoros,2020-06-30,303,7,200,96
Tajikistan,2020-06-30,5900,52,4506,1342
Lesotho,2020-06-30,27,0,4,23
Afghanistan,2020-07-01,31836,774,15651,15411
Albania,2020-07-01,2580,65,1516,999
Algeria,2020-07-01,14272,920,10040,3312
Andorra,2020-07-01,855,52,799,4
Angola,2020-07-01,291,15,97,179
Antigua and Barbuda,2020-07-01,69,3,22,44
Argentina,2020-07-01,67197,1351,23040,42806
Armenia,2020-07-01,26065,453,14563,11049
Australia,2020-07-01,108,3,105,0
Australia,2020-07-01,3211,49,2787,375
Australia,2020-07-01,30,0,29,1
Australia,2020-07-01,1067,6,1054,7
Australia,2020-07-01,443,4,436,3
Australia,2020-07-01,228,13,215,0
Australia,2020-07-01,2303,20,1866,417
Australia,2020-07-01,611,9,598,4
Austria,2020-07-01,17873,705,16491,677
Azerbaijan,2020-07-01,18112,220,10061,7831
Bahamas,2020-07-01,104,11,89,4
Bahrain,2020-07-01,27414,92,21948,5374
Bangladesh,2020-07-01,149258,1888,62108,85262
Barbados,2020-07-01,97,7,90,0
Belarus,2020-07-01,62424,398,47553,14473
Belgium,2020-07-01,61509,9754,17021,34734
Benin,2020-07-01,1199,21,333,845
Bhutan,2020-07-01,77,0,50,27
Bolivia,2020-07-01,34227,1201,9764,23262
Bosnia and Herzegovina,2020-07-01,4606,188,2432,1986
Brazil,2020-07-01,1448753,60632,817642,570479
Brunei,2020-07-01,141,3,138,0
Bulgaria,2020-07-01,5154,232,2722,2200
Burkina Faso,2020-07-01,962,53,838,71
Cabo Verde,2020-07-01,1267,15,629,623
Cambodia,2020-07-01,141,0,131,10
Cameroon,2020-07-01,12592,313,10100,2179
Canada,2020-07-01,8108,154,0,7954
Canada,2020-07-01,2916,174,0,2742
Canada,2020-07-01,325,7,0,318
Canada,2020-07-01,165,2,0,163
Canada,2020-07-01,261,3,0,258
Canada,2020-07-01,1063,63,0,1000
Canada,2020-07-01,37085,2734,0,34351
Canada,2020-07-01,27,0,0,27
Canada,2020-07-01,55524,5527,0,49997
Canada,2020-07-01,785,13,0,772
Central African Republic,2020-07-01,3745,47,787,2911
Chad,2020-07-01,866,74,785,7
Chile,2020-07-01,282043,5753,245443,30847
China,2020-07-01,991,6,985,0
China,2020-07-01,923,9,589,325
China,2020-07-01,582,6,573,3
China,2020-07-01,363,1,359,3
China,2020-07-01,164,2,149,13
China,2020-07-01,1642,8,1627,7
China,2020-07-01,254,2,252,0
China,2020-07-01,147,2,145,0
China,2020-07-01,171,6,165,0
China,2020-07-01,349,6,0,343
China,2020-07-01,947,13,934,0
China,2020-07-01,1276,22,0,1254
China,2020-07-01,1233,7,1117,109
China,2020-07-01,68135,4512,63623,0
China,2020-07-01,1019,4,1015,0
China,2020-07-01,238,1,237,0
China,2020-07-01,654,0,654,0
China,2020-07-01,932,1,931,0
China,2020-07-01,155,2,153,0
China,2020-07-01,155,2,148,5
China,2020-07-01,46,0,45,1
China,2020-07-01,75,0,75,0
China,2020-07-01,18,0,18,0
China,2020-07-01,320,3,310,7
China,2020-07-01,792,7,785,0
China,2020-07-01,713,7,677,29
China,2020-07-01,198,0,198,0
China,2020-07-01,595,3,580,12
China,2020-07-01,198,3,194,1
China,2020-07-01,1,0,1,0
China,2020-07-01,76,3,73,0
China,2020-07-01,185,2,183,0
China,2020-07-01,1269,1,1267,1
Colombia,2020-07-01,102009,3470,42143,56396
Congo (Brazzaville),2020-07-01,1382,41,486,855
Congo (Kinshasa),2020-07-01,7122,175,1785,5162
Costa Rica,2020-07-01,3753,17,1516,2220
Cote d'Ivoire,2020-07-01,9702,68,4381,5253
Croatia,2020-07-01,2831,108,2155,568
Cuba,2020-07-01,2348,86,2218,44
Cyprus,2020-07-01,999,19,833,147
Czechia,2020-07-01,12046,349,7797,3900
Denmark,2020-07-01,187,0,187,0
Greenland,2020-07-01,13,0,13,0
Denmark,2020-07-01,12794,606,11693,495
Djibouti,2020-07-01,4704,55,4550,99
Dominican Republic,2020-07-01,33387,754,17904,14729
Ecuador,2020-07-01,58257,4576,27887,25794
Egypt,2020-07-01,69814,3034,18881,47899
El Salvador,2020-07-01,6736,182,3964,2590
Equatorial Guinea,2020-07-01,2001,32,515,1454
Eritrea,2020-07-01,203,0,56,147
Estonia,2020-07-01,1989,69,1836,84
Eswatini,2020-07-01,840,11,418,411
Ethiopia,2020-07-01,5846,103,2430,3313
Fiji,2020-07-01,18,0,18,0
Finland,2020-07-01,7236,328,6700,208
France,2020-07-01,4268,16,1602,2650
France,2020-07-01,62,0,60,2
France,2020-07-01,182,14,157,11
France,2020-07-01,2643,35,2341,267
France,2020-07-01,21,0,21,0
France,2020-07-01,528,2,472,54
France,2020-07-01,6,0,6,0
France,2020-07-01,43,3,37,3
France,2020-07-01,242,14,98,130
France,2020-07-01,194985,29780,71879,93326
Gabon,2020-07-01,5513,42,2508,2963
Gambia,2020-07-01,49,2,27,20
Georgia,2020-07-01,931,15,794,122
Germany,2020-07-01,195893,8995,179100,7798
Ghana,2020-07-01,18134,117,13550,4467
Greece,2020-07-01,3432,192,1374,1866
Guatemala,2020-07-01,19011,817,3231,14963
Guinea,2020-07-01,5404,33,4346,1025
Guyana,2020-07-01,248,13,116,119
Haiti,2020-07-01,6040,107,1032,4901
Holy See,2020-07-01,12,0,12,0
Honduras,2020-07-01,20262,542,2123,17597
Hungary,2020-07-01,4157,586,2714,857
Iceland,2020-07-01,1825,10,1797,18
India,2020-07-01,604641,17834,359860,226947
Indonesia,2020-07-01,57770,2934,25595,29241
Iran,2020-07-01,230211,10958,191487,27766
Iraq,2020-07-01,51524,2050,26267,23207
Ireland,2020-07-01,25477,1738,23364,375
Israel,2020-07-01,26257,322,17452,8483
Italy,2020-07-01,240760,34788,190717,15255
Jamaica,2020-07-01,707,10,555,142
Japan,2020-07-01,18838,976,16563,1299
Jordan,2020-07-01,1133,9,886,238
Kazakhstan,2020-07-01,41065,188,14059,26818
Kenya,2020-07-01,6673,149,2089,4435
South Korea,2020-07-01,12904,282,11684,938
Kuwait,2020-07-01,46940,358,37715,8867
Kyrgyzstan,2020-07-01,6261,66,2530,3665
Latvia,2020-07-01,1121,30,974,117
Lebanon,2020-07-01,1788,34,1223,531
Liberia,2020-07-01,804,37,335,432
Liechtenstein,2020-07-01,82,1,81,0
Lithuania,2020-07-01,1818,78,1524,216
Luxembourg,2020-07-01,4345,110,4003,232
Madagascar,2020-07-01,2303,22,1006,1275
Malaysia,2020-07-01,8640,121,8375,144
Maldives,2020-07-01,2382,9,1954,419
Malta,2020-07-01,671,9,647,15
Mauritania,2020-07-01,4472,129,1677,2666
Mauritius,2020-07-01,341,10,326,5
Mexico,2020-07-01,231770,28510,178526,24734
Moldova,2020-07-01,16898,549,9594,6755
Monaco,2020-07-01,103,4,95,4
Mongolia,2020-07-01,220,0,177,43
Montenegro,2020-07-01,576,12,315,249
Morocco,2020-07-01,12636,228,9026,3382
Namibia,2020-07-01,285,0,24,261
Nepal,2020-07-01,14046,30,4656,9360
Netherlands,2020-07-01,103,3,98,2
Netherlands,2020-07-01,23,1,19,3
Netherlands,2020-07-01,77,15,62,0
Netherlands,2020-07-01,50335,6115,0,44220
New Zealand,2020-07-01,1530,22,1490,18
Nicaragua,2020-07-01,2519,83,1238,1198
Niger,2020-07-01,1075,67,943,65
Nigeria,2020-07-01,26484,603,10152,15729
North Macedonia,2020-07-01,6454,306,2598,3550
Norway,2020-07-01,8896,251,8138,507
Oman,2020-07-01,41194,185,24162,16847
Pakistan,2020-07-01,217809,4473,104694,108642
Panama,2020-07-01,34463,645,15945,17873
Papua New Guinea,2020-07-01,11,0,8,3
Paraguay,2020-07-01,2260,19,1102,1139
Peru,2020-07-01,288477,9860,178245,100372
Philippines,2020-07-01,38511,1270,10438,26803
Poland,2020-07-01,34775,1477,21791,11507
Portugal,2020-07-01,42454,1579,27798,13077
Qatar,2020-07-01,97003,115,83965,12923
Romania,2020-07-01,27296,1667,19314,6315
Russia,2020-07-01,653479,9521,422235,221723
Rwanda,2020-07-01,1042,3,480,559
Saint Lucia,2020-07-01,19,0,19,0
Saint Vincent and the Grenadines,2020-07-01,29,0,29,0
San Marino,2020-07-01,698,42,656,0
Saudi Arabia,2020-07-01,194225,1698,132760,59767
Senegal,2020-07-01,6925,116,4545,2264
Serbia,2020-07-01,14836,281,12772,1783
Seychelles,2020-07-01,81,0,11,70
Singapore,2020-07-01,44122,26,39011,5085
Slovakia,2020-07-01,1687,28,1466,193
Slovenia,2020-07-01,1613,111,1384,118
Somalia,2020-07-01,2924,90,932,1902
South Africa,2020-07-01,159333,2749,76025,80559
Spain,2020-07-01,249659,28364,150376,70919
Sri Lanka,2020-07-01,2054,11,1748,295
Sudan,2020-07-01,9573,602,4606,4365
Suriname,2020-07-01,535,13,242,280
Sweden,2020-07-01,69692,5370,0,64322
Switzerland,2020-07-01,31851,1965,29200,686
Taiwan*,2020-07-01,447,7,438,2
Tanzania,2020-07-01,509,21,183,305
Thailand,2020-07-01,3173,58,3059,56
Togo,2020-07-01,661,14,414,233
Trinidad and Tobago,2020-07-01,130,8,115,7
Tunisia,2020-07-01,1175,50,1038,87
Turkey,2020-07-01,201098,5150,175422,20526
Uganda,2020-07-01,893,0,837,56
Ukraine,2020-07-01,45924,1188,20244,24492
United Arab Emirates,2020-07-01,49069,316,38160,10593
United Kingdom,2020-07-01,146,9,135,2
United Kingdom,2020-07-01,201,1,193,7
United Kingdom,2020-07-01,571,47,512,12
United Kingdom,2020-07-01,178,0,176,2
United Kingdom,2020-07-01,336,24,312,0
United Kingdom,2020-07-01,11,1,10,0
United Kingdom,2020-07-01,283770,43906,0,239864
Uruguay,2020-07-01,943,28,825,90
US,2020-07-01,2687588,128105,729994,1829489
Uzbekistan,2020-07-01,8781,26,5847,2908
Venezuela,2020-07-01,6062,54,1649,4359
Vietnam,2020-07-01,355,0,336,19
Zambia,2020-07-01,1632,30,1348,254
Zimbabwe,2020-07-01,605,7,166,432
Dominica,2020-07-01,18,0,18,0
Grenada,2020-07-01,23,0,23,0
Mozambique,2020-07-01,903,6,0,897
Syria,2020-07-01,293,9,0,284
Timor-Leste,2020-07-01,24,0,0,24
Belize,2020-07-01,28,2,18,8
Laos,2020-07-01,19,0,19,0
Libya,2020-07-01,874,25,223,626
West Bank and Gaza,2020-07-01,2758,8,460,2290
Guinea-Bissau,2020-07-01,1654,24,317,1313
Mali,2020-07-01,2202,116,1483,603
Saint Kitts and Nevis,2020-07-01,15,0,15,0
Canada,2020-07-01,5,0,0,5
Canada,2020-07-01,11,0,0,11
Kosovo,2020-07-01,2991,54,1644,1293
Burma,2020-07-01,303,6,222,75
United Kingdom,2020-07-01,3,0,3,0
United Kingdom,2020-07-01,8,1,7,0
United Kingdom,2020-07-01,42,2,11,29
Botswana,2020-07-01,227,1,28,198
Burundi,2020-07-01,170,1,115,54
Sierra Leone,2020-07-01,1498,60,999,439
Malawi,2020-07-01,1265,16,260,989
United Kingdom,2020-07-01,13,0,13,0
France,2020-07-01,1,0,1,0
South Sudan,2020-07-01,2021,38,333,1650
Western Sahara,2020-07-01,10,1,8,1
Sao Tome and Principe,2020-07-01,715,13,252,450
Yemen,2020-07-01,1190,318,504,368
Comoros,2020-07-01,303,7,200,96
Tajikistan,2020-07-01,6005,52,4627,1326
Lesotho,2020-07-01,35,0,11,24
Afghanistan,2020-07-02,32022,807,16041,15174
Albania,2020-07-02,2662,69,1559,1034
Algeria,2020-07-02,14657,928,10342,3387
Andorra,2020-07-02,855,52,800,3
Angola,2020-07-02,315,17,97,201
Antigua and Barbuda,2020-07-02,69,3,23,43
Argentina,2020-07-02,69941,1385,24186,44370
Armenia,2020-07-02,26658,459,15036,11163
Australia,2020-07-02,108,3,105,0
Australia,2020-07-02,3211,49,2789,373
Australia,2020-07-02,30,0,29,1
Australia,2020-07-02,1067,6,1054,7
